"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
127048,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] References to Java element 'CorrectionEngine' not found","2006-02-15 06:44:43"
59291,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Deadlock between AllTypes cache and setClasspathContainer","2004-05-19 07:56:40"
15254,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","JavaModelManager thinks JavaProject is closed when it is open","2002-05-07 05:33:11"
41434,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[msic] Slow Down using classes with many methods","2004-06-18 11:09:34"
19687,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Preferences not working with import/export","2002-06-14 05:43:37"
18179,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Incorrect url reported when using the applet launcher plugin","2002-06-14 08:02:32"
53242,"JDT","Core","kent_johnson","VERIFIED","FIXED","Consitent Out of Memory problems indexing (with multiple Java libraries)","2018-01-19 11:14:55"
428275,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][compiler] CCE in InferenceContext18.varArgTypes","2014-02-20 23:29:02"
21116,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Can't compile because eclipse says that the method is not visible","2002-09-20 09:01:02"
11271,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","Unable to delete a binary project in Java perspective","2002-03-20 05:39:31"
210310,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","IJavaElementDelta contains wrong data after APT processor is enabled","2007-12-12 09:41:12"
22203,"JDT","Core","kent_johnson","VERIFIED","FIXED","More dependencies increase GUI waiting time [build path]","2002-11-01 05:09:29"
60367,"JDT","Core","philippe_mulet","VERIFIED","FIXED","dynamic project references not maintained","2004-05-18 15:09:08"
32107,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Index signature change isn't honoured any longer","2003-03-11 07:37:01"
17564,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Register java file types with the team plugin","2002-06-03 13:44:09"
75814,"JDT","Core","jerome_lanneluc","CLOSED","FIXED","Inconsistent results when adding a breakpoint to class file with src attached","2005-05-24 11:05:01"
248661,"JDT","Core","jarthana","VERIFIED","FIXED","Axis2:  Missing required libraries in Axis 2 WS Client Projects","2010-09-24 06:11:36"
5498,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","Java Compile - code does not compile correctly in JDT, but does with javac","2002-01-11 09:22:58"
22458,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Refactoring a package does not move the package's directory","2002-09-20 09:51:26"
20112,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Saving large file is extremely slow","2009-08-30 02:40:28"
273157,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[performance] ManifestAnalyzer is causing a 2x performance drop in the updating of classpath of JavaProjects in comparison with 3.4","2009-05-14 11:17:50"
91938,"JDT","Core","martinae","VERIFIED","FIXED","[ast rewrite] new API: move range of nodes and replace","2005-05-11 12:23:55"
20414,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Inner class Code assist (not compiler) problem","2009-08-30 02:33:55"
50952,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","CPU goes 100% when hovering over block comment","2009-08-30 02:17:05"
522142,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][null] Bogus error with @NonNullByDefault on generified inherited class","2017-10-03 13:08:24"
424138,"JDT","Core","manpalat","RESOLVED","FIXED","[1.8][dom ast] Bad source ranges for qualified TYPE_USE annotation in extends clause","2014-01-07 11:17:53"
11176,"JDT","Core","jerome_lanneluc","RESOLVED","DUPLICATE","Organize imports misses org.eclipse.core.resources","2002-03-14 11:02:03"
12908,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Build and save attempt fail with NPE and trying it many times crashs Eclipse","2002-04-08 10:22:32"
27027,"JDT","Core","david_audel","VERIFIED","FIXED","ClassCastException from codeassist","2003-02-06 05:10:20"
330765,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","Weird entries listed under the plugin dependencies","2010-11-22 11:18:56"
156168,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","[model] type separator is ignored in BinaryType.getFullyQualifiedName(enclosingTypeSeparator)","2008-03-25 08:23:46"
20435,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","NPE when searching java method","2002-09-19 10:41:12"
29151,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","NPE in Surround with try/catch block [refactoring]","2003-02-11 09:10:58"
70526,"JDT","Core","Olivier_Thomann","RESOLVED","WORKSFORME","Java editor cannot open big files","2007-06-21 11:18:01"
89281,"JDT","Core","Olivier_Thomann","RESOLVED","WONTFIX","[performance] Editors keeping huge amount of resolved DOM ASTs","2005-04-13 10:53:55"
59638,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","ConcurrentModificationException in JavaModelManager.saving","2004-05-18 13:43:44"
44839,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","New formater fails with out of memory error","2003-11-19 11:15:08"
17210,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","No match found when query contains '?'","2002-09-18 09:07:26"
14607,"JDT","Core","david_audel","VERIFIED","WORKSFORME","Refactor: rename isn't updating references","2017-09-20 08:56:29"
9763,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Code assist failure due to error in method signature:1GRVN5R","2002-05-06 06:39:56"
25962,"JDT","Core","kent_johnson","RESOLVED","WORKSFORME","Output classes is scrubbed due to error in compiling a source.","2002-11-18 16:38:08"
8928,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","Unable to find references or declarations of methods that use static inner classes in the signature","2002-02-04 06:19:20"
298948,"JDT","Core","frederic_fusier","VERIFIED","DUPLICATE","Huge regression on IntroduceIndirectionPerfAcceptanceTests#testIntroduceIndirection() perf test","2010-05-21 07:01:03"
9244,"JDT","Core","jerome_lanneluc","RESOLVED","WORKSFORME","Search Generates OutOfMemoryError","2002-05-16 12:32:02"
190493,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.6][compiler] Compiling for 1.6 should not require compiler to run on 1.6 itself","2007-06-06 19:08:11"
11585,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Large # of projects lock essential operations in the Workspace","2002-04-16 07:21:29"
428274,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8] [compiler] Cannot cast from Number to double","2014-02-20 23:46:07"
15719,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","Errors during build","2002-05-14 09:12:38"
13939,"JDT","Core","Olivier_Thomann","CLOSED","FIXED","DBCS: no error message to DBCS whitespace in java source","2002-10-21 00:26:56"
436139,"JDT","Core","manpalat","VERIFIED","FIXED","[1.8][search][model] Hierarchy search involving lambda and anonymous class do not find the anonymous class","2015-01-28 02:54:16"
15756,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","Organizing imports doesn't pick up the right type","2002-05-13 10:44:53"
22392,"JDT","Core","philippe_mulet","VERIFIED","DUPLICATE","StackOverflowError caused by CompilationResult.quickPrioritize when importing or pasting a file","2002-08-21 07:46:05"
14733,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","NPE setting marker attributes","2002-04-30 10:12:25"
178596,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] Search for method references does not find references to interface method","2007-12-12 05:30:08"
207631,"JDT","Core","david_audel","VERIFIED","FIXED","[Content Assist] Autocompletion fails after use of binary right-shift operators","2008-04-29 03:11:21"
393192,"JDT","Core","jesper","VERIFIED","FIXED","Incomplete type hierarchy with > 10 annotations","2014-01-08 15:31:06"
430336,"JDT","Core","sasikanth.bharadwaj","VERIFIED","FIXED","[1.8][compiler] Bad syntax error recovery: Lonely identifier should be variable name, not type","2014-10-16 09:58:41"
409765,"JDT","Core","jarthana","VERIFIED","FIXED","Extracting Javadoc from 1.7-style generated doc doesn't work reliably","2013-08-29 12:45:00"
425741,"JDT","Core","jarthana","VERIFIED","FIXED","[1.8][dom ast] ITypeBinding#getTypeDeclaration() doesn't strip off type annotations","2014-01-23 11:53:01"
64646,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","[Navigator] Navigator popup causes Eclipse to hang.","2004-07-05 10:56:47"
25859,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Error doing Java Search","2002-11-14 06:23:43"
20865,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","nullPointerException being thrown by Class Type.resolveBinding()","2002-09-20 09:07:02"
55925,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[reconciling] Outliner shows question mark icon","2004-05-18 12:26:51"
28150,"JDT","Core","david_audel","RESOLVED","DUPLICATE","ClassCastException in completion","2002-12-12 05:08:17"
19799,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","More problems with importing.","2002-06-21 06:47:04"
27322,"JDT","Core","david_audel","VERIFIED","FIXED","ClassCastException during code assist","2002-12-17 07:13:12"
25233,"JDT","Core","david_audel","VERIFIED","FIXED","NPE in CompletionParser.buildMoreCompletionContext","2002-11-13 04:45:57"
28637,"JDT","Core","david_audel","VERIFIED","FIXED","[Preferences] Import Preferences: Console Message: Content is not allowed in Prolog","2004-06-21 06:56:54"
97307,"JDT","Core","david_audel","CLOSED","FIXED","[5.0][typing] completion for ""import static"" deletes all source before","2005-06-10 12:25:46"
130982,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","META-INF directories shown as empty META-INF.* packages in J2EE Navigator","2006-03-29 03:20:16"
5317,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","Reparenting class should refresh hierarchy","2002-01-14 11:59:53"
58633,"JDT","Core","jerome_lanneluc","RESOLVED","DUPLICATE","deleting a resource through package explorer throws NPE","2004-04-16 09:24:08"
425134,"JDT","Core","jarthana","VERIFIED","FIXED","[1.8][model] Implement IJavaElements for lambda expression","2017-05-10 04:58:55"
4368,"JDT","Core","jerome_lanneluc","RESOLVED","WORKSFORME","Wrong match in Java Search","2002-01-11 09:22:52"
21763,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Problem in Java search [search]","2002-10-17 10:02:25"
7390,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Editing and saving read-only .java source file may cause lost of data","2002-03-13 10:44:18"
87681,"JDT","Core","david_audel","RESOLVED","DUPLICATE","[assist] content assist does not work","2005-04-29 09:33:24"
7830,"JDT","Core","Olivier_Thomann","RESOLVED","WORKSFORME","Deleting more than one method consecutively from the hierarchy view causes unexpected corruption of othe methods","2002-02-11 04:54:10"
25255,"JDT","Core","jerome_lanneluc","RESOLVED","WORKSFORME","ICompilationUnit::getUnderlyingResource throws an exception","2002-11-08 09:38:31"
29652,"JDT","Core","Olivier_Thomann","RESOLVED","INVALID","Can't attach source to some ZIP files","2003-01-17 09:20:41"
45459,"JDT","Core","philippe_mulet","VERIFIED","FIXED","JDT compiler more restrictive than javac","2003-10-24 15:17:12"
20693,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Finding references to variables does not find all occurances","2002-06-24 04:59:21"
3434,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Deleting a project from the ws removes it from the buildpath! (1GKZNBS)","2002-01-11 09:08:51"
19537,"JDT","Core","kent_johnson","RESOLVED","FIXED","Internal error saving file (jzentry == 0)","2002-06-12 09:49:30"
3354,"JDT","Core","philippe_mulet","RESOLVED","FIXED","API - should provide api for Scanning (1GJIWCT)","2002-03-25 10:54:27"
6210,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","Creation failed error when creating a source folder","2002-01-11 09:22:45"
11155,"JDT","Core","philippe_mulet","RESOLVED","WONTFIX","ArrayIndexOutOfBounds exception that caused workbench to freeze","2002-05-02 14:03:17"
60418,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","remove warnings from core runtime deprecations","2004-05-18 13:14:41"
14844,"JDT","Core","kent_johnson","RESOLVED","WORKSFORME","NPE creating binary projects","2002-05-14 08:55:43"
4385,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","QualifiedAllocationExpression.sourceEnd incorrect if type is an AnonymousLocalTypeDeclaration","2002-01-11 09:04:27"
11352,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","IProblem: position problem","2009-08-30 02:42:12"
3220,"JDT","Core","Olivier_Thomann","RESOLVED","WONTFIX","Formatter tests refer to hardcoded path on disk (1G9R5G4)","2002-01-11 09:04:28"
15044,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","Unable to view some non-java files in external jars","2002-05-03 16:59:11"
5021,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","Refactoring damages code","2002-01-11 09:08:55"
9593,"JDT","Core","david_audel","RESOLVED","FIXED","SelectionEngine give more results than expected","2002-02-28 06:13:31"
11735,"JDT","Core","david_audel","RESOLVED","DUPLICATE","NPE selecting F3 in editor","2002-03-21 11:35:13"
10898,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","DOM/AST: NullPointerException","2002-03-07 11:16:40"
9969,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","CodeFormatter: Bug when formatting try/catch Block","2002-03-05 09:37:57"
240686,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[formatter] Formatter do unexpected things","2008-09-15 11:41:34"
3435,"JDT","Core","philippe_mulet","RESOLVED","FIXED","keeping the project references and required project in synch (1GL0L34)","2002-01-11 09:22:22"
3355,"JDT","Core","philippe_mulet","RESOLVED","WONTFIX","API - should provide API for source element parsing (1GJIWD8)","2002-03-25 11:22:50"
15589,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","code assist adds extra semicolons in import type declarations","2009-08-30 02:43:20"
3451,"JDT","Core","Olivier_Thomann","CLOSED","WONTFIX","Disappearing variables (scope issue) (1GLE82V)","2003-03-17 11:43:29"
18070,"JDT","Core","philippe_mulet","VERIFIED","DUPLICATE","NullPointerException during build","2002-06-03 07:19:22"
20135,"JDT","Core","philippe_mulet","VERIFIED","FIXED","2.0 deprecated method","2002-06-17 08:33:26"
204845,"JDT","Core","maxime_daniel","VERIFIED","FIXED","BatchCompilerTest tests fail when the runtime JRE points to a path containing white spaces","2008-01-24 06:05:30"
5834,"JDT","Core","kent_johnson","RESOLVED","FIXED","Incremental build recompiled unrelated project","2002-01-11 09:22:29"
418979,"JDT","Core","manpalat","RESOLVED","FIXED","[1.8][dom ast] Bad source ranges for annotated QualifiedType as type of ParameterizedType","2017-05-10 04:55:15"
216939,"JDT","Core","frederic_fusier","VERIFIED","DUPLICATE","[search] NPE in JavaSearchScope","2008-04-29 04:19:37"
11511,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Compiler 1.4 fooled by extra interface methods","2002-03-16 21:23:27"
5217,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","java search scope: missing enclosing project","2002-01-11 09:13:23"
11739,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","Dead branches in package/project Hierarchy View","2002-04-09 07:44:01"
10899,"JDT","Core","david_audel","RESOLVED","FIXED","Can't open on selection for member type in binary class","2002-03-25 05:30:50"
200158,"JDT","Core","maxime_daniel","VERIFIED","FIXED","[compiler] inconsistent handling of unreachable code","2008-01-24 04:44:06"
6101,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Unexpected error in inner class","2002-01-11 09:34:36"
3436,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","NPW in TypeHierarchy (1GL0L8D)","2002-01-11 09:04:26"
3271,"JDT","Core","david_audel","RESOLVED","WORKSFORME","Unable to delete attached internal source jar (1GDX215)","2002-01-11 09:22:47"
5514,"JDT","Core","david_audel","RESOLVED","FIXED","Select a declaration does not work in unsaved working copies","2002-01-11 09:22:37"
97809,"JDT","Core","kent_johnson","CLOSED","FIXED","Ambiguous method reference wrongly reported","2005-06-10 10:27:50"
3372,"JDT","Core","kent_johnson","RESOLVED","FIXED","Markers for build path not updated on (re-) build (1GJY69S)","2002-01-14 10:29:12"
15945,"JDT","Core","kent_johnson","RESOLVED","FIXED","Creating new class causes most projects to be recompiled","2002-05-16 11:19:18"
5618,"JDT","Core","david_audel","RESOLVED","FIXED","Uncaught CompletionNodeFound exception doing code assist","2002-01-11 09:22:27"
20158,"JDT","Core","kent_johnson","VERIFIED","FIXED","Close and reopen a project does not remove errors","2002-06-17 08:25:05"
