file,NOF_avg,NOF_max,NOF_total,NSF_avg,NSF_max,NSF_total
org.eclipse.ant.internal.ui.launchConfigurations.RunAntStatusHandler.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.TargetOrderDialog.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.TargetTableLabelProvider.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.TaskLinkManager.java,3.3333333333333335,5,10,1.0,3,3
org.eclipse.ant.internal.ui.launchConfigurations.VariableInputDialog.java,2.0,2,2,1.0,1,1
org.eclipse.ant.internal.ui.model.AntImageDescriptor.java,3.0,3,3,3.0,3,3
org.eclipse.ant.internal.ui.model.AntUIImages.java,0.0,0,0,8.0,8,8
org.eclipse.ant.internal.ui.model.AntUIModelMessages.java,0.0,0,0,2.0,2,2
org.eclipse.ant.internal.ui.model.AntUIPlugin.java,0.0,0,0,4.0,4,4
org.eclipse.ant.internal.ui.model.AntUtil.java,0.0,0,0,4.0,4,4
org.eclipse.ant.internal.ui.model.ColorManager.java,1.0,1,1,1.0,1,1
org.eclipse.ant.internal.ui.model.IAntUIConstants.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.model.IAntUIHelpContextIds.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.model.IAntUIPreferenceConstants.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.model.ImageDescriptorRegistry.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AbstractAntEditorPreferencePage.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AbstractClasspathEntry.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AddCustomDialog.java,15.0,15,15,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AddPropertyDialog.java,8.0,8,8,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntClasspathBlock.java,17.0,17,17,1.0,1,1
org.eclipse.ant.internal.ui.preferences.AntClasspathContentProvider.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntClasspathLabelProvider.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntClasspathPage.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntCodeAssistPreferencePage.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntCodeFormatterPreferencePage.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntContentProvider.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntEditorPreferenceConstants.java,0.0,0,0,27.0,27,27
org.eclipse.ant.internal.ui.preferences.AntEditorPreferencePage.java,6.8,27,34,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntObjectLabelProvider.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntPage.java,6.0,6,6,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntPreferencePage.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntPreferencesMessages.java,0.0,0,0,2.0,2,2
org.eclipse.ant.internal.ui.preferences.AntPreviewerUpdater.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntPropertiesBlock.java,15.0,15,15,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntPropertiesFileSelectionDialog.java,2.0,2,2,1.0,1,1
org.eclipse.ant.internal.ui.preferences.AntPropertiesPage.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntRuntimePreferencePage.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.preferences.AntTasksPage.java,1.0,1,1,3.0,3,3
org.eclipse.ant.internal.ui.preferences.AntTypesPage.java,1.0,1,1,3.0,3,3
org.eclipse.ant.internal.ui.preferences.ClasspathEntry.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.preferences.ClasspathModel.java,2.0,2,2,3.0,3,3
org.eclipse.ant.internal.ui.preferences.ColorEditor.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.preferences.DialogSettingsHelper.java,0.0,0,0,4.0,4,4
org.eclipse.ant.internal.ui.preferences.GlobalClasspathEntries.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.preferences.IAntBlockContainer.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.preferences.IClasspathEntry.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.preferences.MessageLine.java,2.0,2,2,1.0,1,1
org.eclipse.ant.internal.ui.preferences.MinimizedFileSystemElement.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.preferences.OverlayPreferenceStore.java,2.0,6,8,1.5,6,6
org.eclipse.ant.internal.ui.preferences.PropertyFileFilter.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.preferences.StatusDialog.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.preferences.StatusInfo.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.preferences.TabFolderLayout.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.AddBuildFilesAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.AntOpenWithMenu.java,5.0,5,5,3.0,3,3
org.eclipse.ant.internal.ui.views.actions.AntViewActionMessages.java,0.0,0,0,2.0,2,2
org.eclipse.ant.internal.ui.views.actions.EditorImageDescriptor.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.FilterInternalTargetsAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.RefreshBuildFilesAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.RemoveAllAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.RemoveProjectAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.RunTargetAction.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.SearchForBuildFilesAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.actions.SearchForBuildFilesDialog.java,4.0,7,8,0.5,1,1
org.eclipse.ant.internal.ui.views.AntProjectContentProvider.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.views.AntTargetContentProvider.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.AntView.java,14.0,14,14,8.0,8,8
org.eclipse.ant.internal.ui.views.AntViewDropAdapter.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.AntViewLabelProvider.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.views.AntViewMessages.java,0.0,0,0,2.0,2,2
org.eclipse.ant.internal.ui.views.elements.AntNode.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.views.elements.AntViewElementsMessages.java,0.0,0,0,2.0,2,2
org.eclipse.ant.internal.ui.views.elements.ProjectNode.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.views.elements.RootNode.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.views.elements.TargetNode.java,2.0,2,2,0.0,0,0
org.eclipse.compare.BufferedContent.java,2.0,2,2,0.0,0,0
org.eclipse.compare.CompareConfiguration.java,12.0,12,12,8.0,8,8
org.eclipse.compare.CompareUI.java,0.0,0,0,8.0,8,8
org.eclipse.compare.CompareViewerPane.java,1.0,1,1,0.0,0,0
org.eclipse.compare.CompareViewerSwitchingPane.java,9.0,9,9,0.0,0,0
org.eclipse.compare.contentmergeviewer.ContentMergeViewer.java,12.75,41,51,1.25,5,5
org.eclipse.compare.contentmergeviewer.IDocumentRange.java,1,0,0,1,0,0
org.eclipse.compare.contentmergeviewer.IMergeViewerContentProvider.java,1,0,0,1,0,0
org.eclipse.compare.contentmergeviewer.ITokenComparator.java,1,0,0,1,0,0
org.eclipse.compare.contentmergeviewer.TextMergeViewer.java,19.4,85,97,3.8,18,19
org.eclipse.compare.EditionSelectionDialog.java,18.0,31,36,0.0,0,0
org.eclipse.compare.HistoryItem.java,2.0,2,2,0.0,0,0
org.eclipse.compare.ICompareNavigator.java,1,0,0,1,0,0
org.eclipse.compare.IContentChangeListener.java,1,0,0,1,0,0
org.eclipse.compare.IContentChangeNotifier.java,1,0,0,1,0,0
org.eclipse.compare.IEditableContent.java,1,0,0,1,0,0
org.eclipse.compare.IEncodedStreamContentAccessor.java,1,0,0,1,0,0
org.eclipse.compare.IModificationDate.java,1,0,0,1,0,0
org.eclipse.compare.internal.AbstractViewer.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.AddFromHistoryAction.java,0.0,0,0,1.0,1,1
org.eclipse.compare.internal.AddFromHistoryDialog.java,7.0,16,21,0.0,0,0
org.eclipse.compare.internal.BaseCompareAction.java,1.0,1,1,0.0,0,0
org.eclipse.compare.internal.BinaryCompareViewer.java,4.0,4,4,2.0,2,2
org.eclipse.compare.internal.BinaryCompareViewerCreator.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.BufferedCanvas.java,1.0,1,1,1.0,1,1
org.eclipse.compare.internal.BufferedResourceNode.java,2.0,2,2,0.0,0,0
org.eclipse.compare.internal.ChangePropertyAction.java,4.0,4,4,0.0,0,0
org.eclipse.compare.internal.CompareAction.java,2.0,2,2,0.0,0,0
org.eclipse.compare.internal.CompareDialog.java,2.0,2,2,0.0,0,0
org.eclipse.compare.internal.CompareEditor.java,2.0,4,4,0.5,1,1
org.eclipse.compare.internal.CompareEditorContributor.java,6.0,6,6,0.0,0,0
org.eclipse.compare.internal.CompareFilter.java,2.0,2,2,1.0,1,1
org.eclipse.compare.internal.CompareMessages.java,0.0,0,0,2.0,2,2
org.eclipse.compare.internal.CompareNavigator.java,3.0,3,3,0.0,0,0
org.eclipse.compare.internal.CompareOutlinePage.java,4.0,4,4,0.0,0,0
org.eclipse.compare.internal.ComparePreferencePage.java,4.5,8,9,6.0,11,12
org.eclipse.compare.internal.CompareUIPlugin.java,7.5,12,15,19.5,36,39
org.eclipse.compare.internal.CompareWithEditionAction.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.DiffImage.java,4.0,4,4,1.0,1,1
org.eclipse.compare.internal.DocLineComparator.java,5.0,5,5,0.0,0,0
org.eclipse.compare.internal.DocumentManager.java,0.0,0,0,3.0,3,3
org.eclipse.compare.internal.EditionAction.java,4.0,6,8,1.0,1,2
org.eclipse.compare.internal.ExceptionHandler.java,0.0,0,0,1.0,1,1
org.eclipse.compare.internal.ICompareContextIds.java,1,0,0,1,0,0
org.eclipse.compare.internal.IgnoreWhiteSpaceAction.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.ImageCanvas.java,1.0,1,1,0.0,0,0
org.eclipse.compare.internal.ImageMergeViewer.java,5.0,5,5,1.0,1,1
org.eclipse.compare.internal.ImageMergeViewerCreator.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.INavigatable.java,1,0,0,1,0,0
org.eclipse.compare.internal.IOpenable.java,1,0,0,1,0,0
org.eclipse.compare.internal.ISavable.java,1,0,0,1,0,0
org.eclipse.compare.internal.IViewerDescriptor.java,1,0,0,1,0,0
org.eclipse.compare.internal.ListContentProvider.java,1.0,1,1,0.0,0,0
org.eclipse.compare.internal.ListDialog.java,5.0,5,5,0.0,0,0
org.eclipse.compare.internal.merge.LineComparator.java,1.0,1,1,0.0,0,0
org.eclipse.compare.internal.merge.MergeMessages.java,0.0,0,0,2.0,2,2
org.eclipse.compare.internal.merge.TextStreamMerger.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.MergeSourceViewer.java,3.5,6,7,4.0,8,8
org.eclipse.compare.internal.MergeViewerAction.java,3.0,3,3,0.0,0,0
org.eclipse.compare.internal.MergeViewerContentProvider.java,4.0,4,4,0.0,0,0
org.eclipse.compare.internal.NullViewer.java,1.0,1,1,0.0,0,0
org.eclipse.compare.internal.OverlayPreferenceStore.java,2.0,6,8,1.5,6,6
org.eclipse.compare.internal.patch.CompareWithPatchAction.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.patch.Diff.java,8.0,8,8,0.0,0,0
org.eclipse.compare.internal.patch.Hunk.java,8.0,8,8,0.0,0,0
org.eclipse.compare.internal.patch.InputPatchPage.java,8.0,8,8,6.0,6,6
org.eclipse.compare.internal.patch.LineReader.java,5.0,5,5,0.0,0,0
org.eclipse.compare.internal.patch.Patcher.java,9.0,9,9,5.0,5,5
org.eclipse.compare.internal.patch.PatchErrorDialog.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.patch.PatchMessages.java,0.0,0,0,2.0,2,2
org.eclipse.compare.internal.patch.PatchWizard.java,4.0,4,4,1.0,1,1
org.eclipse.compare.internal.patch.PreviewPatchPage.java,6.5,11,13,1.0,1,2
org.eclipse.compare.internal.ReplaceWithEditionAction.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.ReplaceWithPreviousEditionAction.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.ResizableDialog.java,4.0,4,4,5.0,5,5
org.eclipse.compare.internal.ResourceCompareInput.java,5.333333333333333,13,16,0.3333333333333333,1,1
org.eclipse.compare.internal.ShowPseudoConflicts.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.SimpleTextViewer.java,2.0,2,2,0.0,0,0
org.eclipse.compare.internal.StreamMergerDescriptor.java,1.0,1,1,1.0,1,1
org.eclipse.compare.internal.StructureCreatorDescriptor.java,1.0,1,1,2.0,2,2
org.eclipse.compare.internal.TabFolderLayout.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.TextMergeViewerCreator.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.TextViewerCreator.java,0.0,0,0,0.0,0,0
org.eclipse.compare.internal.TokenComparator.java,5.0,5,5,0.0,0,0
org.eclipse.compare.internal.Utilities.java,0.0,0,0,1.0,1,1
org.eclipse.compare.internal.ViewerDescriptor.java,3.0,3,3,2.0,2,2
org.eclipse.compare.internal.ViewerSwitchingCancelled.java,0.0,0,0,0.0,0,0
org.eclipse.compare.IPropertyChangeNotifier.java,1,0,0,1,0,0
org.eclipse.compare.IStreamContentAccessor.java,1,0,0,1,0,0
org.eclipse.compare.IStreamMerger.java,1,0,0,1,0,0
org.eclipse.compare.ITypedElement.java,1,0,0,1,0,0
org.eclipse.compare.IViewerCreator.java,1,0,0,1,0,0
org.eclipse.compare.NavigationAction.java,2.0,2,2,0.0,0,0
org.eclipse.compare.rangedifferencer.DifferencesIterator.java,4.0,4,4,0.0,0,0
org.eclipse.compare.rangedifferencer.IRangeComparator.java,1,0,0,1,0,0
org.eclipse.compare.rangedifferencer.LinkedRangeDifference.java,1.0,1,1,2.0,2,2
org.eclipse.compare.rangedifferencer.RangeDifference.java,7.0,7,7,7.0,7,7
org.eclipse.compare.rangedifferencer.RangeDifferencer.java,0.0,0,0,1.0,1,1
org.eclipse.compare.ResourceNode.java,2.0,2,2,0.0,0,0
org.eclipse.compare.Splitter.java,0.0,0,0,1.0,1,1
org.eclipse.compare.structuremergeviewer.DiffContainer.java,1.0,1,1,1.0,1,1
org.eclipse.compare.structuremergeviewer.DiffElement.java,2.0,2,2,0.0,0,0
org.eclipse.compare.structuremergeviewer.Differencer.java,5.0,5,10,5.0,10,10
org.eclipse.compare.structuremergeviewer.DiffNode.java,6.0,6,6,0.0,0,0
org.eclipse.compare.structuremergeviewer.DiffTreeViewer.java,1.6,8,8,0.0,0,0
org.eclipse.compare.structuremergeviewer.DocumentRangeNode.java,6.0,6,6,2.0,2,2
org.eclipse.compare.structuremergeviewer.ICompareInput.java,1,0,0,1,0,0
org.eclipse.compare.structuremergeviewer.ICompareInputChangeListener.java,1,0,0,1,0,0
org.eclipse.compare.structuremergeviewer.IDiffContainer.java,1,0,0,1,0,0
org.eclipse.compare.structuremergeviewer.IDiffElement.java,1,0,0,1,0,0
org.eclipse.compare.structuremergeviewer.IStructureComparator.java,1,0,0,1,0,0
org.eclipse.compare.structuremergeviewer.IStructureCreator.java,1,0,0,1,0,0
org.eclipse.compare.structuremergeviewer.StructureDiffViewer.java,12.0,12,12,0.0,0,0
org.eclipse.compare.ZipFileStructureCreator.java,1.75,4,7,0.0,0,0
org.eclipse.core.boot.BootLoader.java,0.0,0,0,20.0,20,20
org.eclipse.core.boot.IPlatformConfiguration.java,1,0,0,1,0,0
org.eclipse.core.boot.IPlatformRunnable.java,1,0,0,1,0,0
org.eclipse.core.expressions.ElementHandler.java,0.0,0,0,1.0,1,1
org.eclipse.core.expressions.EvaluationContext.java,4.0,4,4,0.0,0,0
org.eclipse.core.expressions.EvaluationResult.java,1.0,1,1,9.0,9,9
org.eclipse.core.expressions.Expression.java,0.0,0,0,3.0,3,3
org.eclipse.core.expressions.ExpressionConverter.java,1.0,1,1,1.0,1,1
org.eclipse.core.expressions.ExpressionTagNames.java,0.0,0,0,13.0,13,13
org.eclipse.core.expressions.IEvaluationContext.java,1,0,0,1,0,0
org.eclipse.core.expressions.IPropertyTester.java,1,0,0,1,0,0
org.eclipse.core.expressions.IVariableResolver.java,1,0,0,1,0,0
org.eclipse.core.expressions.PropertyTester.java,3.0,3,3,0.0,0,0
org.eclipse.core.filebuffers.FileBuffers.java,0.0,0,0,0.0,0,0
org.eclipse.core.filebuffers.IAnnotationModelFactory.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.IDocumentFactory.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.IDocumentSetupParticipant.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.IFileBuffer.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.IFileBufferListener.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.IFileBufferManager.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.IPersistableAnnotationModel.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.ISynchronizationContext.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.ITextFileBuffer.java,1,0,0,1,0,0
org.eclipse.core.filebuffers.ITextFileBufferManager.java,1,0,0,1,0,0
org.eclipse.core.internal.boot.FeatureEntry.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.boot.PlatformConfiguration.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.boot.PlatformURLBaseConnection.java,0.0,0,0,3.0,3,3
org.eclipse.core.internal.boot.PlatformURLConnection.java,5.0,5,5,19.0,19,19
org.eclipse.core.internal.boot.PlatformURLHandler.java,0.0,0,0,7.0,7,7
org.eclipse.core.internal.boot.SiteEntry.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.boot.SitePolicy.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.compatibility.PluginActivator.java,2.0,2,2,1.0,1,1
org.eclipse.core.internal.content.ContentDescription.java,4.0,4,4,4.0,4,4
org.eclipse.core.internal.content.ContentType.java,7.5,15,15,7.5,15,15
org.eclipse.core.internal.content.ContentTypeBuilder.java,2.0,2,2,1.0,1,1
org.eclipse.core.internal.content.ContentTypeManager.java,7.0,7,7,5.0,5,5
org.eclipse.core.internal.content.DefaultDescription.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.content.FileSpec.java,2.0,2,2,1.0,1,1
org.eclipse.core.internal.content.LazyInputStream.java,6.0,6,6,0.0,0,0
org.eclipse.core.internal.content.LazyReader.java,6.0,6,6,0.0,0,0
org.eclipse.core.internal.content.TextContentDescriber.java,0.0,0,0,1.0,1,1
org.eclipse.core.internal.content.XMLContentDescriber.java,0.0,0,0,3.0,3,3
org.eclipse.core.internal.content.XMLRootHandler.java,2.5,5,5,0.0,0,0
org.eclipse.core.internal.dependencies.Assert.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.dependencies.AssertionFailedException.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.dependencies.ComputeNodeOrder.java,8.333333333333334,10,25,3.0,3,9
org.eclipse.core.internal.dependencies.Dependency.java,6.0,6,6,0.0,0,0
org.eclipse.core.internal.dependencies.DependencySystem.java,5.0,9,10,2.0,4,4
org.eclipse.core.internal.dependencies.Element.java,2.5,5,5,0.5,1,1
org.eclipse.core.internal.dependencies.ElementChange.java,2.0,2,2,6.0,6,6
org.eclipse.core.internal.dependencies.ElementSet.java,7.5,14,15,0.0,0,0
org.eclipse.core.internal.dependencies.IElementSetVisitor.java,1,0,0,1,0,0
org.eclipse.core.internal.dependencies.IMatchRule.java,1,0,0,1,0,0
org.eclipse.core.internal.dependencies.ISelectionPolicy.java,1,0,0,1,0,0
org.eclipse.core.internal.dependencies.ResolutionDelta.java,3.5,4,7,0.0,0,0
org.eclipse.core.internal.dependencies.ResolutionVisitor.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.dependencies.SatisfactionVisitor.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.dependencies.SelectionVisitor.java,2.0,2,2,0.0,0,0
org.eclipse.core.internal.dependencies.SimpleSelectionPolicy.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.dtree.AbstractDataTree.java,1.0,1,1,1.0,1,1
org.eclipse.core.internal.dtree.AbstractDataTreeNode.java,2.0,2,2,6.0,6,6
org.eclipse.core.internal.dtree.DataDeltaNode.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.dtree.DataTree.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.dtree.DataTreeLookup.java,4.0,4,4,3.0,3,3
org.eclipse.core.internal.dtree.DataTreeNode.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.dtree.DataTreeReader.java,2.0,2,2,0.0,0,0
org.eclipse.core.internal.dtree.DataTreeWriter.java,2.0,2,2,1.0,1,1
org.eclipse.core.internal.dtree.DeletedNode.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.dtree.DeltaDataTree.java,2.0,2,2,0.0,0,0
org.eclipse.core.internal.dtree.IComparator.java,1,0,0,1,0,0
org.eclipse.core.internal.dtree.IDataFlattener.java,1,0,0,1,0,0
org.eclipse.core.internal.dtree.NoDataDeltaNode.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.dtree.NodeComparison.java,4.0,4,4,3.0,3,3
org.eclipse.core.internal.dtree.NodeInfo.java,4.0,4,4,0.0,0,0
org.eclipse.core.internal.dtree.ObjectNotFoundException.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.dtree.TestHelper.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.events.AutoBuildJob.java,9.0,9,9,0.0,0,0
org.eclipse.core.internal.events.BuildCommand.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.events.BuilderPersistentInfo.java,4.0,4,4,0.0,0,0
org.eclipse.core.internal.events.BuildManager.java,8.666666666666666,20,26,0.3333333333333333,1,1
org.eclipse.core.internal.events.DeltaFilter.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.events.EventStats.java,8.0,8,8,7.0,7,7
org.eclipse.core.internal.events.ILifecycleListener.java,1,0,0,1,0,0
org.eclipse.core.internal.events.InternalBuilder.java,7.0,7,7,1.0,1,1
org.eclipse.core.internal.events.LifecycleEvent.java,4.0,4,4,12.0,12,12
org.eclipse.core.internal.events.NodeIDMap.java,5.0,5,5,3.0,3,3
org.eclipse.core.internal.events.NotificationManager.java,9.0,17,18,0.5,1,1
org.eclipse.core.internal.events.PathVariableChangeEvent.java,3.0,3,3,0.0,0,0
org.eclipse.core.internal.events.ResourceChangeEvent.java,3.0,3,3,1.0,1,1
org.eclipse.core.internal.events.ResourceChangeListenerList.java,5.0,8,10,0.5,1,1
org.eclipse.core.internal.events.ResourceComparator.java,1.0,1,1,2.0,2,2
org.eclipse.core.internal.events.ResourceDelta.java,7.0,7,7,2.0,2,2
org.eclipse.core.internal.events.ResourceDeltaFactory.java,0.0,0,0,1.0,1,1
org.eclipse.core.internal.events.ResourceDeltaInfo.java,4.0,4,4,0.0,0,0
org.eclipse.core.internal.expressions.AdaptExpression.java,1.0,1,1,1.0,1,1
org.eclipse.core.internal.expressions.AndExpression.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.expressions.Assert.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.expressions.AssertionFailedException.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.expressions.CompositeExpression.java,1.0,1,1,1.0,1,1
org.eclipse.core.internal.expressions.CountExpression.java,2.0,2,2,6.0,6,6
org.eclipse.core.internal.expressions.DefaultVariable.java,3.0,3,3,0.0,0,0
org.eclipse.core.internal.expressions.EnablementExpression.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.expressions.EqualsExpression.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.expressions.ExpressionMessages.java,0.0,0,0,2.0,2,2
org.eclipse.core.internal.expressions.ExpressionPlugin.java,1.0,1,1,1.0,1,1
org.eclipse.core.internal.expressions.Expressions.java,0.0,0,0,2.0,2,2
org.eclipse.core.internal.expressions.ExpressionStatus.java,0.0,0,0,15.0,15,15
org.eclipse.core.internal.expressions.InstanceofExpression.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.expressions.IterateExpression.java,3.5,4,7,1.5,3,3
org.eclipse.core.internal.expressions.NotExpression.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.expressions.OrExpression.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.expressions.Property.java,4.0,4,4,0.0,0,0
org.eclipse.core.internal.expressions.PropertyCache.java,1.0,1,1,0.0,0,0
org.eclipse.core.internal.expressions.PropertyTesterDescriptor.java,3.0,3,3,3.0,3,3
org.eclipse.core.internal.expressions.ResolveExpression.java,2.0,2,2,2.0,2,2
org.eclipse.core.internal.expressions.StandardElementHandler.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.expressions.SystemTestExpression.java,2.0,2,2,1.0,1,1
org.eclipse.core.internal.expressions.TestExpression.java,4.0,4,4,3.0,3,3
org.eclipse.core.internal.expressions.TypeExtension.java,4.0,4,4,3.0,3,3
org.eclipse.core.internal.expressions.TypeExtensionManager.java,4.0,4,4,3.0,3,3
org.eclipse.core.internal.expressions.WithExpression.java,1.0,1,1,1.0,1,1
org.eclipse.core.internal.filebuffers.AbstractFileBuffer.java,0.0,0,0,0.0,0,0
org.eclipse.core.internal.filebuffers.ContainerGenerator.java,3.0,3,3,0.0,0,0
org.eclipse.core.internal.filebuffers.DefaultDocumentFactory.java,0.0,0,0,0.0,0,0
